,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
7739,8/18/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,52.0,105.0,5460.0,2457.0,Online
7740,8/18/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,51.0,72.0,3672.0,1542.0,Online
7741,8/18/21,Northeast,New Hampshire,Manchester,Men's Apparel,59.0,73.0,4307.0,1938.0,Online
7742,8/18/21,Northeast,New Hampshire,Manchester,Women's Apparel,64.0,106.0,6784.0,3188.0,Online
7743,9/17/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,59.0,154.0,9086.0,4725.0,Online
7744,9/17/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,54.0,95.0,5130.0,2668.0,Online
7745,9/17/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,52.0,75.0,3900.0,1677.0,Online
7746,9/17/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,53.0,56.0,2968.0,1247.0,Online
7747,9/17/21,Northeast,New Hampshire,Manchester,Men's Apparel,64.0,63.0,4032.0,1734.0,Online
7748,9/17/21,Northeast,New Hampshire,Manchester,Women's Apparel,68.0,98.0,6664.0,3065.0,Online
7749,10/19/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,64.0,119.0,7616.0,4036.0,Online
7750,10/19/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,62.0,84.0,5208.0,2760.0,Online
7751,10/19/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,59.0,54.0,3186.0,1402.0,Online
7752,10/19/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,62.0,47.0,2914.0,1253.0,Online
7753,10/19/21,Northeast,New Hampshire,Manchester,Men's Apparel,71.0,46.0,3266.0,1404.0,Online
7754,10/19/21,Northeast,New Hampshire,Manchester,Women's Apparel,72.0,81.0,5832.0,2799.0,Online
7755,11/18/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,68.0,117.0,7956.0,4217.0,Online
7756,11/18/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,62.0,98.0,6076.0,3160.0,Online
7757,11/18/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,63.0,104.0,6552.0,2948.0,Online
7758,11/18/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,64.0,85.0,5440.0,2176.0,Online
7759,11/18/21,Northeast,New Hampshire,Manchester,Men's Apparel,71.0,81.0,5751.0,2415.0,Online
7760,11/18/21,Northeast,New Hampshire,Manchester,Women's Apparel,78.0,116.0,9048.0,4253.0,Online
7761,12/17/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,71.0,169.0,11999.0,6599.0,Online
7762,12/17/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,59.0,115.0,6785.0,3732.0,Online
7763,12/17/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,62.0,108.0,6696.0,2812.0,Online
7764,12/17/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,62.0,88.0,5456.0,2401.0,Online
7765,12/17/21,Northeast,New Hampshire,Manchester,Men's Apparel,74.0,105.0,7770.0,3341.0,Online
7766,12/17/21,Northeast,New Hampshire,Manchester,Women's Apparel,74.0,117.0,8658.0,4242.0,Online
7767,1/24/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,52.0,145.0,7540.0,3468.0,Online
7768,1/24/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50.0,84.0,4200.0,1974.0,Online
7769,1/24/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,44.0,90.0,3960.0,1386.0,Online
7770,1/24/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,49.0,39.0,1911.0,707.0,Online
7771,1/24/21,Northeast,New Hampshire,Manchester,Men's Apparel,60.0,54.0,3240.0,1199.0,Online
7772,1/24/21,Northeast,New Hampshire,Manchester,Women's Apparel,54.0,78.0,4212.0,1895.0,Online
7773,2/22/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,52.0,173.0,8996.0,4048.0,Online
7774,2/22/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,53.0,59.0,3127.0,1438.0,Online
7775,2/22/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,43.0,83.0,3569.0,1428.0,Online
7776,1/1/20,Northeast,New York,New York,Men's Street Footwear,34.0,384.0,13056.0,6789.0,Outlet
7777,1/2/20,Northeast,New York,New York,Men's Athletic Footwear,36.0,320.0,11520.0,4032.0,Outlet
7778,1/3/20,Northeast,New York,New York,Women's Street Footwear,32.0,350.0,11200.0,4144.0,Outlet
7779,1/4/20,Northeast,New York,New York,Women's Athletic Footwear,36.0,281.0,10116.0,3743.0,Outlet
7780,1/5/20,Northeast,New York,New York,Men's Apparel,43.0,306.0,13158.0,4868.0,Outlet
7781,1/6/20,Northeast,New York,New York,Women's Apparel,38.0,330.0,12540.0,4013.0,Outlet
7782,1/7/20,Northeast,New York,New York,Men's Street Footwear,33.0,388.0,12804.0,6658.0,Outlet
7783,1/8/20,Northeast,New York,New York,Men's Athletic Footwear,39.0,315.0,12285.0,4054.0,Outlet
7784,1/21/20,Northeast,New York,New York,Women's Street Footwear,32.0,323.0,10336.0,3928.0,Outlet
7785,1/22/20,Northeast,New York,New York,Women's Athletic Footwear,32.0,248.0,7936.0,3016.0,Outlet
7786,1/23/20,Northeast,New York,New York,Men's Apparel,43.0,306.0,13158.0,4605.0,Outlet
7787,1/24/20,Northeast,New York,New York,Women's Apparel,36.0,350.0,12600.0,3654.0,Outlet
7788,1/25/20,Northeast,New York,New York,Men's Street Footwear,40.0,390.0,15600.0,8112.0,Outlet
7789,1/26/20,Northeast,New York,New York,Men's Athletic Footwear,35.0,315.0,11025.0,3969.0,Outlet
7790,1/27/20,Northeast,New York,New York,Women's Street Footwear,27.0,314.0,8478.0,3476.0,Outlet
7791,1/28/20,Northeast,New York,New York,Women's Athletic Footwear,31.0,240.0,7440.0,2976.0,Outlet
7792,1/29/20,Northeast,New York,New York,Men's Apparel,43.0,289.0,12427.0,3977.0,Outlet
7793,1/30/20,Northeast,New York,New York,Women's Apparel,36.0,323.0,11628.0,3140.0,Outlet
7794,1/31/20,Northeast,New York,New York,Men's Street Footwear,33.0,372.0,12276.0,6629.0,Outlet
7795,2/1/20,Northeast,New York,New York,Men's Athletic Footwear,35.0,315.0,11025.0,3638.0,Outlet
7796,2/2/20,Northeast,New York,New York,Women's Street Footwear,28.0,315.0,8820.0,3352.0,Outlet
7797,2/3/20,Northeast,New York,New York,Women's Athletic Footwear,31.0,289.0,8959.0,3315.0,Outlet
7798,2/4/20,Northeast,New York,New York,Men's Apparel,44.0,281.0,12364.0,4451.0,Outlet
7799,2/5/20,Northeast,New York,New York,Women's Apparel,39.0,333.0,12987.0,3506.0,Outlet
7800,2/6/20,Northeast,New York,New York,Men's Street Footwear,44.0,366.0,16104.0,8374.0,Outlet
7801,2/7/20,Northeast,New York,New York,Men's Athletic Footwear,37.0,296.0,10952.0,3833.0,Outlet
7802,2/8/20,Northeast,New York,New York,Women's Street Footwear,36.0,288.0,10368.0,4355.0,Outlet
7803,2/9/20,Northeast,New York,New York,Women's Athletic Footwear,33.0,289.0,9537.0,3815.0,Outlet
7804,2/10/20,Northeast,New York,New York,Men's Apparel,47.0,280.0,13160.0,4606.0,Outlet
7805,3/3/20,Northeast,New York,New York,Women's Apparel,44.0,320.0,14080.0,4083.0,Outlet
7806,3/4/20,Northeast,New York,New York,Men's Street Footwear,47.0,400.0,18800.0,9776.0,Outlet
7807,3/5/20,Northeast,New York,New York,Men's Athletic Footwear,41.0,340.0,13940.0,4740.0,Outlet
7808,3/6/20,Northeast,New York,New York,Women's Street Footwear,37.0,296.0,10952.0,4490.0,Outlet
7809,3/7/20,Northeast,New York,New York,Women's Athletic Footwear,38.0,297.0,11286.0,4289.0,Outlet
7810,3/8/20,Northeast,New York,New York,Men's Apparel,45.0,288.0,12960.0,4406.0,Outlet
7811,3/9/20,Northeast,New York,New York,Women's Apparel,46.0,347.0,15962.0,5108.0,Outlet
7812,3/10/20,Northeast,New York,New York,Men's Street Footwear,44.0,434.0,19096.0,9930.0,Outlet
7813,3/11/20,Northeast,New York,New York,Men's Athletic Footwear,41.0,318.0,13038.0,4824.0,Outlet
7814,3/12/20,Northeast,New York,New York,Women's Street Footwear,35.0,295.0,10325.0,4337.0,Outlet
7815,3/13/20,Northeast,New York,New York,Women's Athletic Footwear,35.0,270.0,9450.0,3497.0,Outlet
7816,3/14/20,Northeast,New York,New York,Men's Apparel,46.0,278.0,12788.0,4348.0,Outlet
7817,3/15/20,Northeast,New York,New York,Women's Apparel,47.0,352.0,16544.0,4467.0,Outlet
7818,3/16/20,Northeast,New York,New York,Men's Street Footwear,41.0,375.0,15375.0,7995.0,Outlet
7819,3/17/20,Northeast,New York,New York,Men's Athletic Footwear,37.0,359.0,13283.0,4516.0,Outlet
7820,3/18/20,Northeast,New York,New York,Women's Street Footwear,37.0,314.0,11618.0,4299.0,Outlet
7821,3/31/20,Northeast,New York,New York,Women's Athletic Footwear,40.0,324.0,12960.0,5184.0,Outlet
7822,4/17/20,Northeast,New York,New York,Men's Apparel,43.0,279.0,11997.0,3959.0,Outlet
7823,4/18/20,Northeast,New York,New York,Women's Apparel,48.0,355.0,17040.0,5112.0,Outlet
7824,4/19/20,Northeast,New York,New York,Men's Street Footwear,39.0,408.0,15912.0,8752.0,Outlet
7825,4/20/20,Northeast,New York,New York,Men's Athletic Footwear,43.0,350.0,15050.0,4967.0,Outlet
7826,4/21/20,Northeast,New York,New York,Women's Street Footwear,36.0,315.0,11340.0,4423.0,Outlet
7827,4/22/20,Northeast,New York,New York,Women's Athletic Footwear,34.0,306.0,10404.0,4058.0,Outlet
7828,4/23/20,Northeast,New York,New York,Men's Apparel,44.0,315.0,13860.0,5128.0,Outlet
7829,4/24/20,Northeast,New York,New York,Women's Apparel,45.0,350.0,15750.0,4725.0,Outlet
7830,4/25/20,Northeast,New York,New York,Men's Apparel,51.0,289.0,14739.0,4716.0,Outlet
7831,4/26/20,Northeast,New York,New York,Women's Apparel,50.0,330.0,16500.0,4620.0,Outlet
7832,4/27/20,Northeast,New York,New York,Men's Street Footwear,46.0,403.0,18538.0,10381.0,Outlet
7833,4/28/20,Northeast,New York,New York,Men's Athletic Footwear,40.0,312.0,12480.0,4493.0,Outlet
7834,4/29/20,Northeast,New York,New York,Women's Street Footwear,43.0,294.0,12642.0,5310.0,Outlet
7835,4/30/20,Northeast,New York,New York,Women's Athletic Footwear,41.0,270.0,11070.0,4096.0,Outlet
7836,5/1/20,Northeast,New York,New York,Men's Apparel,47.0,280.0,13160.0,4738.0,Outlet
7837,5/2/20,Northeast,New York,New York,Women's Apparel,53.0,322.0,17066.0,4778.0,Outlet
7838,5/3/20,Northeast,New York,New York,Men's Street Footwear,48.0,420.0,20160.0,11290.0,Outlet
7839,5/4/20,Northeast,New York,New York,Men's Athletic Footwear,43.0,310.0,13330.0,4666.0,Outlet
7840,5/5/20,Northeast,New York,New York,Women's Street Footwear,42.0,333.0,13986.0,5594.0,Outlet
7841,5/6/20,Northeast,New York,New York,Women's Athletic Footwear,41.0,306.0,12546.0,5018.0,Outlet
7842,5/7/20,Northeast,New York,New York,Men's Apparel,48.0,279.0,13392.0,4955.0,Outlet
7843,7/18/20,Northeast,New York,New York,Women's Apparel,48.0,340.0,16320.0,4896.0,Outlet
7844,7/19/20,Northeast,New York,New York,Men's Street Footwear,20.0,270.0,5400.0,2106.0,Outlet
7845,7/20/20,Northeast,New York,New York,Men's Athletic Footwear,26.0,270.0,7020.0,2597.0,Outlet
7846,7/21/20,Northeast,New York,New York,Women's Street Footwear,27.0,238.0,6426.0,2506.0,Outlet
7847,7/22/20,Northeast,New York,New York,Women's Athletic Footwear,27.0,210.0,5670.0,2948.0,Outlet
7848,7/23/20,South,Texas,Houston,Men's Apparel,26.0,176.0,4576.0,1556.0,Outlet
7849,7/24/20,South,Texas,Houston,Women's Apparel,25.0,224.0,5600.0,3136.0,Outlet
7850,7/25/20,South,Texas,Houston,Men's Street Footwear,20.0,255.0,5100.0,2091.0,Outlet
7851,7/26/20,South,Texas,Houston,Men's Athletic Footwear,23.0,289.0,6647.0,2792.0,Outlet
7852,7/27/20,South,Texas,Houston,Women's Street Footwear,27.0,236.0,6372.0,2613.0,Outlet
7853,7/28/20,South,Texas,Houston,Women's Athletic Footwear,26.0,213.0,5538.0,2769.0,Outlet
7854,7/29/20,South,Texas,Houston,Men's Apparel,28.0,160.0,4480.0,1478.0,Outlet
7855,7/30/20,South,Texas,Houston,Women's Apparel,26.0,231.0,6006.0,3303.0,Outlet
7856,7/31/20,South,Texas,Houston,Men's Street Footwear,20.0,306.0,6120.0,2570.0,Outlet
7857,8/1/20,South,Texas,Houston,Men's Athletic Footwear,30.0,263.0,7890.0,3077.0,Outlet
7858,8/2/20,South,Texas,Houston,Women's Street Footwear,23.0,224.0,5152.0,2164.0,Outlet
7859,8/3/20,South,Texas,Houston,Women's Athletic Footwear,30.0,204.0,6120.0,2938.0,Outlet
7860,8/4/20,South,Texas,Houston,Men's Apparel,35.0,155.0,5425.0,1736.0,Outlet
7861,8/5/20,South,Texas,Houston,Women's Apparel,29.0,228.0,6612.0,3637.0,Outlet
7862,8/6/20,South,Texas,Houston,Men's Street Footwear,23.0,306.0,7038.0,2604.0,Outlet
7863,8/7/20,South,Texas,Houston,Men's Athletic Footwear,29.0,306.0,8874.0,3638.0,Outlet
7864,8/8/20,South,Texas,Houston,Women's Street Footwear,24.0,232.0,5568.0,2060.0,Outlet
7865,8/9/20,South,Texas,Houston,Women's Athletic Footwear,28.0,213.0,5964.0,2863.0,Outlet
7866,8/10/20,South,Texas,Houston,Men's Apparel,34.0,179.0,6086.0,2069.0,Outlet
7867,8/11/20,South,Texas,Houston,Women's Apparel,27.0,272.0,7344.0,4039.0,Outlet
7868,8/12/20,South,Texas,Houston,Men's Street Footwear,24.0,315.0,7560.0,2948.0,Outlet
7869,8/13/20,South,Texas,Houston,Men's Athletic Footwear,30.0,287.0,8610.0,3616.0,Outlet
7870,8/14/20,South,Texas,Houston,Women's Street Footwear,23.0,240.0,5520.0,2042.0,Outlet
7871,8/15/20,South,Texas,Houston,Women's Athletic Footwear,31.0,245.0,7595.0,3873.0,Outlet
7872,8/16/20,South,Texas,Houston,Men's Apparel,35.0,180.0,6300.0,2205.0,Outlet
7873,8/17/20,South,Texas,Houston,Women's Apparel,32.0,295.0,9440.0,5381.0,Outlet
7874,8/18/20,South,Texas,Houston,Men's Street Footwear,28.0,295.0,8260.0,3387.0,Outlet
7875,8/19/20,South,Texas,Houston,Men's Athletic Footwear,33.0,323.0,10659.0,4477.0,Outlet
7876,8/20/20,South,Texas,Houston,Women's Street Footwear,27.0,264.0,7128.0,2851.0,Outlet
7877,8/21/20,South,Texas,Houston,Women's Athletic Footwear,26.0,263.0,6838.0,3282.0,Outlet
7878,8/22/20,South,Texas,Houston,Men's Apparel,29.0,221.0,6409.0,2051.0,Outlet
7879,8/23/20,South,Texas,Houston,Women's Apparel,38.0,350.0,13300.0,7581.0,Outlet
7880,8/24/20,South,Texas,Houston,Men's Street Footwear,29.0,295.0,8555.0,3422.0,Outlet
7881,8/25/20,South,Texas,Houston,Men's Athletic Footwear,32.0,285.0,9120.0,3830.0,Outlet
7882,8/26/20,South,Texas,Houston,Women's Street Footwear,29.0,374.0,10846.0,4447.0,Outlet
7883,8/27/20,South,Texas,Houston,Women's Athletic Footwear,28.0,224.0,6272.0,3261.0,Outlet
7884,8/28/20,South,Texas,Houston,Men's Apparel,33.0,217.0,7161.0,2578.0,Outlet
7885,8/29/20,South,Texas,Houston,Women's Apparel,36.0,302.0,10872.0,5653.0,Outlet
7886,8/30/20,South,Texas,Houston,Men's Street Footwear,27.0,305.0,8235.0,3047.0,Outlet
7887,8/31/20,South,Texas,Houston,Men's Athletic Footwear,33.0,305.0,10065.0,3825.0,Outlet
7888,9/1/20,South,Texas,Houston,Women's Street Footwear,29.0,374.0,10846.0,4447.0,Outlet
7889,9/2/20,South,Texas,Houston,Women's Athletic Footwear,30.0,215.0,6450.0,3096.0,Outlet
7890,9/3/20,South,Texas,Houston,Men's Apparel,35.0,228.0,7980.0,2713.0,Outlet
7891,9/4/20,South,Texas,Houston,Women's Apparel,39.0,270.0,10530.0,5686.0,Outlet
7892,9/5/20,South,Texas,Houston,Men's Street Footwear,33.0,264.0,8712.0,3659.0,Outlet
7893,9/6/20,South,Texas,Houston,Men's Athletic Footwear,32.0,255.0,8160.0,3019.0,Outlet
7894,9/7/20,South,Texas,Houston,Women's Street Footwear,36.0,315.0,11340.0,4309.0,Outlet
7895,9/8/20,South,Texas,Houston,Women's Athletic Footwear,37.0,200.0,7400.0,3700.0,Outlet
7896,9/9/20,South,Texas,Houston,Men's Apparel,36.0,206.0,7416.0,2670.0,Outlet
7897,9/10/20,South,Texas,Houston,Women's Apparel,42.0,298.0,12516.0,7134.0,Outlet
7898,9/11/20,South,Texas,Houston,Men's Street Footwear,31.0,272.0,8432.0,3288.0,Outlet
7899,9/12/20,South,Texas,Houston,Men's Athletic Footwear,29.0,248.0,7192.0,2805.0,Outlet
7900,9/13/20,South,Texas,Houston,Women's Street Footwear,39.0,255.0,9945.0,3680.0,Outlet
7901,9/14/20,South,Texas,Houston,Women's Athletic Footwear,36.0,204.0,7344.0,3452.0,Outlet
7902,9/15/20,South,Texas,Houston,Men's Apparel,35.0,184.0,6440.0,2383.0,Outlet
7903,9/16/20,South,Texas,Houston,Women's Apparel,43.0,233.0,10019.0,5410.0,Outlet
7904,10/20/20,South,Texas,Houston,Men's Street Footwear,34.0,270.0,9180.0,3488.0,Outlet
7905,10/21/20,South,Texas,Houston,Men's Athletic Footwear,31.0,306.0,9486.0,3794.0,Outlet
7906,10/22/20,South,Texas,Houston,Women's Street Footwear,34.0,281.0,9554.0,3726.0,Outlet
7907,10/23/20,South,Texas,Houston,Women's Athletic Footwear,36.0,230.0,8280.0,4140.0,Outlet
7908,10/24/20,South,Texas,Houston,Men's Apparel,30.0,195.0,5850.0,1872.0,Outlet
7909,10/25/20,South,Texas,Houston,Women's Apparel,44.0,289.0,12716.0,7248.0,Outlet
7910,10/26/20,South,Texas,Houston,Men's Street Footwear,32.0,333.0,10656.0,4262.0,Outlet
7911,10/27/20,South,Texas,Houston,Men's Athletic Footwear,34.0,333.0,11322.0,4755.0,Outlet
7912,10/28/20,South,Texas,Houston,Women's Street Footwear,38.0,298.0,11324.0,4303.0,Outlet
7913,10/29/20,South,Texas,Houston,Women's Athletic Footwear,36.0,210.0,7560.0,3931.0,Outlet
7914,10/30/20,South,Texas,Houston,Men's Apparel,30.0,208.0,6240.0,2246.0,Outlet
7915,10/31/20,South,Texas,Houston,Women's Apparel,41.0,306.0,12546.0,6900.0,Outlet
7916,11/1/20,South,Texas,Houston,Men's Street Footwear,30.0,264.0,7920.0,3089.0,Outlet
7917,11/2/20,South,Texas,Houston,Men's Athletic Footwear,33.0,248.0,8184.0,1882.0,Outlet
7918,11/3/20,South,Texas,Houston,Women's Street Footwear,33.0,271.0,8943.0,3756.0,Outlet
7919,11/4/20,South,Texas,Houston,Women's Athletic Footwear,35.0,219.0,7665.0,2759.0,Outlet
7920,11/5/20,West,California,San Francisco,Men's Apparel,38.0,173.0,6574.0,3550.0,Outlet
7921,11/6/20,West,California,San Francisco,Women's Apparel,36.0,233.0,8388.0,1761.0,Outlet
7922,11/7/20,West,California,San Francisco,Men's Street Footwear,28.0,289.0,8092.0,3399.0,Outlet
7923,11/8/20,West,California,San Francisco,Men's Athletic Footwear,36.0,239.0,8604.0,2151.0,Outlet
7924,11/9/20,West,California,San Francisco,Women's Street Footwear,40.0,247.0,9880.0,4051.0,Outlet
7925,11/10/20,West,California,San Francisco,Women's Athletic Footwear,39.0,190.0,7410.0,2519.0,Outlet
7926,11/11/20,West,California,San Francisco,Men's Apparel,42.0,165.0,6930.0,3950.0,Outlet
7927,11/12/20,West,California,San Francisco,Women's Apparel,33.0,210.0,6930.0,1525.0,Outlet
7928,11/13/20,West,California,San Francisco,Men's Street Footwear,36.0,272.0,9792.0,3819.0,Outlet
7929,11/14/20,West,California,San Francisco,Men's Athletic Footwear,39.0,231.0,9009.0,2072.0,Outlet
7930,11/15/20,West,California,San Francisco,Women's Street Footwear,47.0,210.0,9870.0,4145.0,Outlet
7931,12/22/20,West,California,San Francisco,Women's Athletic Footwear,48.0,204.0,9792.0,3133.0,Outlet
7932,12/23/20,West,California,San Francisco,Men's Apparel,51.0,170.0,8670.0,4682.0,Outlet
7933,12/24/20,West,California,San Francisco,Women's Apparel,41.0,245.0,10045.0,2009.0,Outlet
7934,12/25/20,West,California,San Francisco,Men's Street Footwear,40.0,271.0,10840.0,4119.0,Outlet
7935,12/26/20,West,California,San Francisco,Men's Athletic Footwear,51.0,216.0,11016.0,2754.0,Outlet
7936,12/27/20,West,California,San Francisco,Women's Street Footwear,46.0,254.0,11684.0,4557.0,Outlet
7937,12/28/20,West,California,San Francisco,Women's Athletic Footwear,48.0,188.0,9024.0,3068.0,Outlet
7938,12/29/20,West,California,San Francisco,Men's Apparel,47.0,158.0,7426.0,4159.0,Outlet
7939,12/30/20,West,California,San Francisco,Women's Apparel,62.0,245.0,15190.0,2886.0,Outlet
7940,12/31/20,West,California,San Francisco,Men's Street Footwear,44.0,270.0,11880.0,5227.0,Outlet
7941,1/1/21,West,California,San Francisco,Men's Athletic Footwear,51.0,233.0,11883.0,3208.0,Outlet
7942,1/2/21,West,California,San Francisco,Women's Street Footwear,46.0,225.0,10350.0,4554.0,Outlet
7943,1/3/21,West,California,San Francisco,Women's Athletic Footwear,42.0,228.0,9576.0,4022.0,Outlet
7944,1/4/21,West,California,San Francisco,Men's Apparel,49.0,182.0,8918.0,5083.0,Outlet
7945,1/5/21,West,California,San Francisco,Women's Apparel,58.0,225.0,13050.0,3002.0,Outlet
7946,1/6/21,West,California,San Francisco,Men's Street Footwear,41.0,341.0,13981.0,6012.0,Outlet
7947,1/7/21,West,California,San Francisco,Men's Athletic Footwear,50.0,256.0,12800.0,3840.0,Outlet
7948,1/8/21,West,California,San Francisco,Women's Street Footwear,42.0,281.0,11802.0,5311.0,Outlet
7949,1/9/21,West,California,San Francisco,Women's Athletic Footwear,41.0,224.0,9184.0,3765.0,Outlet
7950,1/10/21,West,California,San Francisco,Men's Apparel,44.0,196.0,8624.0,5261.0,Outlet
7951,1/11/21,West,California,San Francisco,Women's Apparel,60.0,306.0,18360.0,4774.0,Outlet
7952,1/12/21,West,California,San Francisco,Men's Street Footwear,41.0,338.0,13858.0,5266.0,Outlet
7953,1/13/21,West,California,San Francisco,Men's Athletic Footwear,49.0,263.0,12887.0,3093.0,Outlet
7954,1/14/21,West,California,San Francisco,Women's Street Footwear,46.0,264.0,12144.0,4858.0,Outlet
7955,1/15/21,West,California,San Francisco,Women's Athletic Footwear,46.0,247.0,11362.0,4090.0,Outlet
7956,1/16/21,West,California,San Francisco,Men's Apparel,44.0,240.0,10560.0,5914.0,Outlet
7957,1/17/21,West,California,San Francisco,Women's Apparel,56.0,264.0,14784.0,2809.0,Outlet
7958,1/18/21,West,California,San Francisco,Men's Street Footwear,45.0,302.0,13590.0,5436.0,Outlet
7959,1/19/21,West,California,San Francisco,Men's Athletic Footwear,47.0,278.0,13066.0,2875.0,Outlet
7960,1/20/21,West,California,San Francisco,Women's Street Footwear,51.0,248.0,12648.0,4933.0,Outlet
7961,1/21/21,West,California,San Francisco,Women's Athletic Footwear,52.0,255.0,13260.0,4508.0,Outlet
7962,1/22/21,West,California,San Francisco,Men's Apparel,59.0,263.0,15517.0,8845.0,Outlet
